Episodes,Success,Mean Reward,Mean Collision,Mean Sharp Corner,Epsilon,Mean Value,Mean Loss
1.000000,0.000000,-99.800003,1.000000,0.000000,0.999810,0.000000,0.000000
2.000000,0.000000,-99.800003,1.000000,0.000000,0.999640,0.000000,0.000000
3.000000,0.000000,-100.433327,1.000000,0.000000,0.999480,0.000000,0.000000
4.000000,0.000000,-102.424995,1.000000,0.000000,0.998640,0.000000,0.000000
5.000000,0.000000,-102.559998,1.000000,0.000000,0.998140,0.000000,0.000000
6.000000,0.000000,-102.783333,1.000000,0.000000,0.997810,0.000000,383.131287
7.000000,0.000000,-102.257141,1.000000,0.000000,0.997630,0.000000,441.717407
8.000000,0.000000,-102.599998,1.000000,0.000000,0.996960,0.000000,428.507660
9.000000,0.000000,-102.677773,1.000000,0.000000,0.996780,0.000000,390.016968
10.000000,0.000000,-102.269997,1.000000,0.000000,0.996310,0.000000,304.942047
11.000000,0.000000,-102.572723,1.000000,0.000000,0.995190,0.000000,129.028320
12.000000,0.000000,-102.441658,1.000000,0.000000,0.994990,0.000000,112.969742
13.000000,0.000000,-102.899994,1.000000,0.000000,0.994000,0.000000,153.480911
14.000000,0.000000,-102.650002,1.000000,0.000000,0.993730,0.000000,170.883240
15.000000,0.000000,-102.646660,1.000000,0.000000,0.993570,0.000000,168.613327
16.000000,0.000000,-102.868744,1.000000,0.000000,0.993020,0.000000,153.935867
17.000000,0.000000,-103.047058,1.000000,0.000000,0.992290,0.000000,164.951279
18.000000,0.000000,-102.933327,1.000000,0.000000,0.992120,0.000000,159.593887
19.000000,0.000000,-102.978943,1.000000,0.000000,0.991000,0.000000,158.206589
20.000000,0.000000,-102.819992,1.000000,0.000000,0.990920,0.000000,154.082031
21.000000,0.000000,-102.738098,1.000000,0.000000,0.990730,0.000000,166.306747
22.000000,0.000000,-102.995453,1.000000,0.000000,0.990070,0.000000,171.833939
23.000000,0.000000,-102.926079,1.000000,0.000000,0.989940,0.000000,172.751892
24.000000,0.000000,-102.841652,1.000000,0.000000,0.989790,0.000000,167.593185
25.000000,0.000000,-103.043983,1.000000,0.000000,0.988810,0.000000,168.953384
26.000000,0.000000,-102.880753,1.000000,0.000000,0.988570,0.000000,159.891327
27.000000,0.000000,-102.740730,1.000000,0.000000,0.988480,0.000000,162.302811
28.000000,0.000000,-102.792847,1.000000,0.000000,0.988030,0.000000,171.139908
29.000000,0.000000,-102.744812,1.000000,0.000000,0.987900,0.000000,162.008759
