Episodes,Success,Mean Reward,Mean Collision,Mean Sharp Corner,Epsilon,Mean Value,Mean Loss
1.000000,0.000000,-102.000000,1.000000,0.000000,0.999850,0.000000,0.000000
2.000000,0.000000,-100.550003,1.000000,0.000000,0.999700,0.000000,0.000000
3.000000,0.000000,-99.933342,1.000000,0.000000,0.999150,0.000000,0.000000
4.000000,0.000000,-101.775002,1.000000,0.000000,0.998260,0.000000,0.000000
5.000000,0.000000,-101.699997,1.000000,0.000000,0.998130,0.000000,0.000000
6.000000,0.000000,-101.599998,1.000000,0.000000,0.997850,0.000000,0.000000
7.000000,0.000000,-101.771423,1.000000,0.000000,0.997650,0.000000,0.000000
8.000000,0.000000,-101.662491,1.000000,0.000000,0.997500,0.000000,0.000000
9.000000,0.000000,-102.444435,1.000000,0.000000,0.996810,0.000000,0.000000
10.000000,0.000000,-102.479996,1.000000,0.000000,0.996640,nan,0.000000
11.000000,0.000000,-102.390900,1.000000,0.000000,0.996520,nan,nan
12.000000,0.000000,-102.749992,1.000000,0.000000,0.995930,nan,nan
13.000000,0.000000,-102.830765,1.000000,0.000000,0.995500,nan,nan
14.000000,0.000000,-102.592850,1.000000,0.000000,0.995330,nan,nan
15.000000,0.000000,-102.359993,1.000000,0.000000,0.995180,nan,nan
16.000000,0.000000,-102.693741,1.000000,0.000000,0.994660,nan,nan
17.000000,0.000000,-102.670586,1.000000,0.000000,0.994500,nan,nan
18.000000,0.000000,-102.622223,1.000000,0.000000,0.994410,nan,nan
19.000000,0.000000,-102.752625,1.000000,0.000000,0.993900,nan,nan
20.000000,0.000000,-102.694992,1.000000,0.000000,0.993430,nan,nan
21.000000,0.000000,-102.714287,1.000000,0.000000,0.993200,nan,nan
22.000000,0.000000,-102.559090,1.000000,0.000000,0.993130,nan,nan
23.000000,0.000000,-103.039139,1.000000,0.000000,0.991310,nan,nan
24.000000,0.000000,-102.945839,1.000000,0.000000,0.991210,nan,nan
25.000000,0.000000,-102.952011,1.000000,0.000000,0.991040,nan,nan
26.000000,0.000000,-103.150017,1.000000,0.000000,0.990380,nan,nan
27.000000,0.000000,-103.229645,1.000000,0.000000,0.989650,nan,nan
28.000000,0.000000,-103.110725,1.000000,0.000000,0.989400,nan,nan
29.000000,0.000000,-102.982765,1.000000,0.000000,0.989280,nan,nan
30.000000,0.000000,-103.083344,1.000000,0.000000,0.988770,nan,nan
31.000000,0.000000,-103.054848,1.000000,0.000000,0.988600,nan,nan
32.000000,0.000000,-103.218758,1.000000,0.000000,0.988110,nan,nan
33.000000,0.000000,-103.251526,1.000000,0.000000,0.987580,nan,nan
34.000000,0.000000,-103.152946,1.000000,0.000000,0.987090,nan,nan
35.000000,0.000000,-103.120003,1.000000,0.000000,0.986960,nan,nan
36.000000,0.000000,-103.216675,1.000000,0.000000,0.986570,nan,nan
37.000000,0.027027,-97.718925,0.972973,0.000000,0.986550,nan,nan
38.000000,0.026316,-97.860535,0.973684,0.000000,0.985750,nan,nan
39.000000,0.025641,-97.992317,0.974359,0.000000,0.985540,nan,nan
40.000000,0.025000,-98.052505,0.975000,0.000000,0.985400,nan,nan
41.000000,0.024390,-98.407326,0.975610,0.000000,0.984500,nan,nan
42.000000,0.023810,-98.602386,0.976190,0.000000,0.984020,nan,nan
43.000000,0.023256,-98.679077,0.976744,0.000000,0.983880,nan,nan
44.000000,0.022727,-98.740913,0.977273,0.000000,0.983780,nan,nan
45.000000,0.022222,-98.813339,0.977778,0.000000,0.983440,nan,nan
46.000000,0.043478,-94.486954,0.956522,0.000000,0.983420,nan,nan
47.000000,0.042553,-94.638298,0.957447,0.000000,0.983190,nan,nan
48.000000,0.041667,-94.747917,0.958333,0.000000,0.983030,nan,nan
49.000000,0.040816,-94.863258,0.959184,0.000000,0.982860,nan,nan
50.000000,0.040000,-95.005997,0.960000,0.000000,0.982730,nan,nan
51.000000,0.039216,-95.241173,0.960784,0.000000,0.981750,nan,nan
52.000000,0.038462,-95.369225,0.961538,0.000000,0.981640,nan,nan
53.000000,0.037736,-95.450943,0.962264,0.000000,0.980980,nan,nan
54.000000,0.037037,-95.525925,0.962963,0.000000,0.980750,nan,nan
55.000000,0.036364,-95.654549,0.963636,0.000000,0.980590,nan,nan
56.000000,0.035714,-95.816078,0.964286,0.000000,0.980010,nan,nan
57.000000,0.035088,-95.870178,0.964912,0.000000,0.979810,nan,nan
58.000000,0.034483,-95.929306,0.965517,0.000000,0.979170,nan,nan
59.000000,0.033898,-96.089828,0.966102,0.000000,0.978750,nan,nan
60.000000,0.033333,-96.206665,0.966667,0.000000,0.978580,nan,nan
61.000000,0.032787,-96.321312,0.967213,0.000000,0.978210,nan,nan
62.000000,0.032258,-96.490318,0.967742,0.000000,0.977750,nan,nan
