Episodes,Success,Mean Reward,Mean Collision,Mean Sharp Corner,Epsilon,Mean Value,Mean Loss
1.000000,0.000000,-101.899994,1.000000,0.000000,0.999840,0.000000,0.000000
2.000000,0.000000,-100.300003,1.000000,0.000000,0.999710,0.000000,0.000000
3.000000,0.000000,-99.966667,1.000000,0.000000,0.999040,0.000000,0.000000
4.000000,0.000000,-100.250000,1.000000,0.000000,0.998340,0.000000,0.000000
5.000000,0.000000,-100.459999,1.000000,0.000000,0.998230,0.000000,0.000000
6.000000,0.000000,-100.333336,1.000000,0.000000,0.998080,0.000000,0.000000
7.000000,0.000000,-101.799995,1.000000,0.000000,0.996890,0.000000,321.315735
8.000000,0.000000,-101.562500,1.000000,0.000000,0.996760,0.000000,318.571106
9.000000,0.000000,-101.722221,1.000000,0.000000,0.996100,0.000000,285.270844
10.000000,0.000000,-101.870003,1.000000,0.000000,0.995460,0.000000,222.786804
11.000000,0.000000,-101.654541,1.000000,0.000000,0.995230,-4.661807,207.023590
12.000000,0.000000,-101.625000,1.000000,0.000000,0.994910,-4.661807,175.318176
13.000000,0.000000,-101.469231,1.000000,0.000000,0.994810,-4.661807,170.558197
14.000000,0.000000,-101.321426,1.000000,0.000000,0.994660,-4.661807,170.527847
15.000000,0.000000,-101.199997,1.000000,0.000000,0.994490,-4.661807,175.391312
16.000000,0.000000,-101.531250,1.000000,0.000000,0.993400,-4.661807,176.087296
17.000000,0.000000,-101.405884,1.000000,0.000000,0.993220,-4.661807,162.832458
18.000000,0.000000,-101.455559,1.000000,0.000000,0.993000,-4.661807,153.274414
19.000000,0.000000,-101.689476,1.000000,0.000000,0.992600,-4.661807,147.996033
20.000000,0.000000,-101.990005,1.000000,0.000000,0.992050,-1.491273,153.680161
21.000000,0.000000,-102.104759,1.000000,0.000000,0.991740,-1.491273,164.276398
22.000000,0.000000,-101.972725,1.000000,0.000000,0.991630,-1.491273,165.970047
23.000000,0.000000,-101.869568,1.000000,0.000000,0.991470,-1.491273,173.850174
24.000000,0.000000,-101.870827,1.000000,0.000000,0.991360,-1.491273,184.233322
25.000000,0.000000,-102.095993,1.000000,0.000000,0.990760,0.018819,201.740219
26.000000,0.000000,-102.011528,1.000000,0.000000,0.990630,0.018819,203.127243
27.000000,0.000000,-101.903702,1.000000,0.000000,0.990480,0.018819,205.717422
28.000000,0.000000,-101.803574,1.000000,0.000000,0.990270,0.018819,216.338135
29.000000,0.000000,-101.741379,1.000000,0.000000,0.990030,0.018819,211.958069
30.000000,0.000000,-101.666664,1.000000,0.000000,0.989890,0.018819,221.764465
31.000000,0.000000,-101.712906,1.000000,0.000000,0.989690,0.018819,238.833008
32.000000,0.000000,-101.909378,1.000000,0.000000,0.988870,0.018819,216.642365
