Episodes,Success,Mean Reward,Mean Collision,Mean Sharp Corner,Epsilon,Mean Value,Mean Loss
1.000000,0.000000,-101.399994,1.000000,0.000000,0.999910,0.000000,0.000000
2.000000,0.000000,-100.500000,1.000000,0.000000,0.999720,0.000000,0.000000
3.000000,0.000000,-100.900002,1.000000,0.000000,0.998690,0.000000,0.000000
4.000000,0.000000,-101.050003,1.000000,0.000000,0.998570,0.000000,0.000000
5.000000,0.000000,-101.180008,1.000000,0.000000,0.998410,0.000000,0.000000
6.000000,0.000000,-101.416664,1.000000,0.000000,0.997590,0.000000,0.000000
7.000000,0.000000,-101.542854,1.000000,0.000000,0.997400,0.000000,0.000000
8.000000,0.000000,-101.512497,1.000000,0.000000,0.997290,0.000000,0.000000
9.000000,0.000000,-101.966660,1.000000,0.000000,0.996770,0.000000,0.000000
