Episodes,Success,Mean Reward,Mean Collision,Mean Sharp Corner,Epsilon,Mean Value,Mean Loss
1.000000,0.000000,-111.799988,1.000000,0.000000,0.998730,0.102388,0.000000
2.000000,0.000000,-105.499992,1.000000,0.000000,0.998620,0.102388,189.226776
3.000000,0.000000,-106.466652,1.000000,0.000000,0.998080,0.102388,212.854187
4.000000,0.000000,-104.924988,1.000000,0.000000,0.997450,0.102388,239.665466
5.000000,0.000000,-108.379990,1.000000,0.000000,0.995920,0.102388,234.752686
6.000000,0.000000,-106.816658,1.000000,0.000000,0.995520,0.102388,227.428650
7.000000,0.000000,-106.728569,1.000000,0.000000,0.995060,0.102388,238.163773
