Episodes,Success,Mean Reward,Mean Collision,Mean Sharp Corner,Epsilon,Mean Value,Mean Loss
1.000000,0.000000,-101.899994,1.000000,0.000000,0.999840,0.000000,0.000000
2.000000,0.000000,-100.550003,1.000000,0.000000,0.999670,0.000000,0.000000
3.000000,0.000000,-102.233337,1.000000,0.000000,0.999030,0.000000,0.000000
4.000000,0.000000,-102.150002,1.000000,0.000000,0.998830,0.000000,0.000000
5.000000,0.000000,-102.159996,1.000000,0.000000,0.998690,0.000000,0.000000
6.000000,0.000000,-101.733330,1.000000,0.000000,0.998560,0.000000,0.000000
7.000000,0.000000,-101.785706,1.000000,0.000000,0.998440,0.000000,0.000000
8.000000,0.000000,-102.937492,1.000000,0.000000,0.996390,0.000000,0.000000
9.000000,0.000000,-102.866661,1.000000,0.000000,0.996020,0.000000,0.000000
10.000000,0.000000,-103.360001,1.000000,0.000000,0.995120,0.000000,0.000000
11.000000,0.000000,-103.081818,1.000000,0.000000,0.994850,0.000000,nan
12.000000,0.000000,-102.725006,1.000000,0.000000,0.994640,0.000000,nan
13.000000,0.000000,-103.176926,1.000000,0.000000,0.993850,0.000000,nan
14.000000,0.000000,-102.935722,1.000000,0.000000,0.993680,0.000000,nan
15.000000,0.000000,-102.853340,1.000000,0.000000,0.993490,0.000000,nan
16.000000,0.000000,-102.718750,1.000000,0.000000,0.993290,0.000000,nan
17.000000,0.000000,-103.047058,1.000000,0.000000,0.992110,0.000000,nan
18.000000,0.000000,-103.033340,1.000000,0.000000,0.991910,0.000000,nan
19.000000,0.000000,-103.078957,1.000000,0.000000,0.991520,0.000000,nan
20.000000,0.000000,-103.405006,1.000000,0.000000,0.990770,nan,nan
21.000000,0.000000,-103.333336,1.000000,0.000000,0.990630,nan,nan
22.000000,0.000000,-103.154541,1.000000,0.000000,0.990510,nan,nan
23.000000,0.000000,-102.973907,1.000000,0.000000,0.990380,nan,nan
24.000000,0.000000,-102.983330,1.000000,0.000000,0.990130,nan,nan
25.000000,0.000000,-102.963997,1.000000,0.000000,0.989900,nan,nan
26.000000,0.000000,-102.834610,1.000000,0.000000,0.989740,nan,nan
27.000000,0.037037,-95.259262,0.962963,0.000000,0.989480,nan,nan
28.000000,0.071429,-88.385719,0.928571,0.000000,0.988500,nan,nan
29.000000,0.068966,-88.813797,0.931035,0.000000,0.988220,nan,nan
30.000000,0.066667,-89.326668,0.933333,0.000000,0.987800,nan,nan
31.000000,0.064516,-89.677422,0.935484,0.000000,0.987520,nan,nan
32.000000,0.062500,-90.090622,0.937500,0.000000,0.987330,nan,nan
33.000000,0.060606,-90.460602,0.939394,0.000000,0.986840,nan,nan
34.000000,0.058824,-90.932350,0.941176,0.000000,0.986260,nan,nan
35.000000,0.057143,-91.248573,0.942857,0.000000,0.986130,nan,nan
36.000000,0.055556,-91.472221,0.944444,0.000000,0.985940,nan,nan
37.000000,0.054054,-91.702705,0.945946,0.000000,0.985820,nan,nan
38.000000,0.052632,-91.910530,0.947368,0.000000,0.985510,nan,nan
39.000000,0.051282,-92.141029,0.948718,0.000000,0.985180,nan,nan
40.000000,0.050000,-92.555000,0.950000,0.000000,0.984580,nan,nan
41.000000,0.048780,-92.741463,0.951219,0.000000,0.984390,nan,nan
42.000000,0.047619,-93.016663,0.952381,0.000000,0.983830,nan,nan
43.000000,0.046512,-93.162788,0.953488,0.000000,0.983730,nan,nan
44.000000,0.045455,-93.384087,0.954545,0.000000,0.983540,nan,nan
45.000000,0.044444,-93.524445,0.955556,0.000000,0.983420,nan,nan
46.000000,0.043478,-93.750000,0.956522,0.000000,0.983150,nan,nan
47.000000,0.042553,-93.974464,0.957447,0.000000,0.982710,nan,nan
48.000000,0.041667,-94.083336,0.958333,0.000000,0.982540,nan,nan
49.000000,0.040816,-94.255104,0.959184,0.000000,0.982340,nan,nan
50.000000,0.040000,-94.495995,0.960000,0.000000,0.981560,nan,nan
51.000000,0.039216,-94.743134,0.960784,0.000000,0.980650,nan,nan
52.000000,0.038462,-95.009613,0.961538,0.000000,0.979980,nan,nan
53.000000,0.037736,-95.162270,0.962264,0.000000,0.979750,nan,nan
