Episodes,Success,Mean Reward,Mean Collision,Mean Sharp Corner,Epsilon,Mean Value,Mean Loss
1.000000,0.000000,-101.699997,1.000000,0.000000,0.999910,0.000000,0.000000
2.000000,0.000000,-100.349998,1.000000,0.000000,0.999810,0.000000,0.000000
3.000000,0.000000,-101.966667,1.000000,0.000000,0.999040,0.000000,0.000000
4.000000,0.000000,-101.175003,1.000000,0.000000,0.998560,0.000000,0.000000
5.000000,0.000000,-102.060005,1.000000,0.000000,0.997920,0.000000,0.000000
6.000000,0.000000,-101.616669,1.000000,0.000000,0.997710,0.000000,0.000000
7.000000,0.000000,-101.942863,1.000000,0.000000,0.997350,0.000000,0.000000
8.000000,0.000000,-101.612503,1.000000,0.000000,0.997160,0.000000,0.000000
9.000000,0.000000,-101.977783,1.000000,0.000000,0.996660,0.000000,0.000000
10.000000,0.000000,-101.970009,1.000000,0.000000,0.996550,0.000000,0.000000
11.000000,0.000000,-101.609100,1.000000,0.000000,0.996170,0.000000,nan
12.000000,0.000000,-101.883339,1.000000,0.000000,0.995520,0.000000,nan
13.000000,0.000000,-101.700005,1.000000,0.000000,0.995410,0.000000,nan
14.000000,0.000000,-101.564293,1.000000,0.000000,0.995240,0.000000,nan
15.000000,0.000000,-101.600006,1.000000,0.000000,0.995000,0.000000,nan
16.000000,0.000000,-102.156258,1.000000,0.000000,0.994130,0.000000,nan
17.000000,0.000000,-102.835297,1.000000,0.000000,0.993010,0.000000,nan
18.000000,0.000000,-102.777786,1.000000,0.000000,0.992920,0.000000,nan
19.000000,0.000000,-103.057899,1.000000,0.000000,0.992380,nan,nan
20.000000,0.000000,-103.030006,1.000000,0.000000,0.992150,nan,nan
21.000000,0.000000,-102.985725,1.000000,0.000000,0.992000,nan,nan
22.000000,0.000000,-103.313644,1.000000,0.000000,0.991010,nan,nan
23.000000,0.000000,-103.169571,1.000000,0.000000,0.990830,nan,nan
24.000000,0.000000,-103.108337,1.000000,0.000000,0.990730,nan,nan
25.000000,0.000000,-103.204002,1.000000,0.000000,0.990140,nan,nan
26.000000,0.000000,-103.115387,1.000000,0.000000,0.989990,nan,nan
27.000000,0.000000,-103.407410,1.000000,0.000000,0.988930,nan,nan
28.000000,0.000000,-103.246422,1.000000,0.000000,0.988760,nan,nan
29.000000,0.000000,-103.117241,1.000000,0.000000,0.988590,nan,nan
30.000000,0.000000,-103.079994,1.000000,0.000000,0.988280,nan,nan
31.000000,0.000000,-103.348381,1.000000,0.000000,0.987080,nan,nan
32.000000,0.000000,-103.549995,1.000000,0.000000,0.985900,nan,nan
33.000000,0.000000,-103.415154,1.000000,0.000000,0.985720,nan,nan
34.000000,0.000000,-103.264709,1.000000,0.000000,0.984950,nan,nan
35.000000,0.000000,-103.337143,1.000000,0.000000,0.984090,nan,nan
36.000000,0.000000,-103.302780,1.000000,0.000000,0.983940,nan,nan
37.000000,0.027027,-97.802711,0.972973,0.000000,0.983920,nan,nan
38.000000,0.026316,-97.894745,0.973684,0.000000,0.983450,nan,nan
39.000000,0.025641,-97.923080,0.974359,0.000000,0.982870,nan,nan
40.000000,0.025000,-97.937508,0.975000,0.000000,0.982600,nan,nan
41.000000,0.024390,-98.146347,0.975610,0.000000,0.982050,nan,nan
42.000000,0.023810,-98.264290,0.976190,0.000000,0.981880,nan,nan
43.000000,0.023256,-98.295357,0.976744,0.000000,0.981720,nan,nan
44.000000,0.022727,-98.409088,0.977273,0.000000,0.981480,nan,nan
45.000000,0.022222,-98.588890,0.977778,0.000000,0.980630,nan,nan
46.000000,0.043478,-94.269562,0.956522,0.000000,0.980620,nan,nan
47.000000,0.042553,-94.457443,0.957447,0.000000,0.980390,nan,nan
48.000000,0.041667,-94.562500,0.958333,0.000000,0.980250,nan,nan
49.000000,0.040816,-94.667351,0.959184,0.000000,0.980070,nan,nan
50.000000,0.040000,-94.821999,0.960000,0.000000,0.979890,nan,nan
51.000000,0.039216,-94.947067,0.960784,0.000000,0.978960,nan,nan
52.000000,0.038462,-95.107697,0.961538,0.000000,0.978720,nan,nan
53.000000,0.037736,-95.279251,0.962264,0.000000,0.978000,nan,nan
54.000000,0.037037,-95.370377,0.962963,0.000000,0.977540,nan,nan
55.000000,0.036364,-95.505463,0.963636,0.000000,0.977310,nan,nan
56.000000,0.035714,-95.599998,0.964286,0.000000,0.976460,nan,nan
57.000000,0.035088,-95.659653,0.964912,0.000000,0.976270,nan,nan
58.000000,0.034483,-95.715515,0.965517,0.000000,0.976100,nan,nan
59.000000,0.033898,-95.820335,0.966102,0.000000,0.975870,nan,nan
60.000000,0.033333,-95.948334,0.966667,0.000000,0.975560,nan,nan
61.000000,0.032787,-96.104919,0.967213,0.000000,0.975060,nan,nan
62.000000,0.032258,-96.212898,0.967742,0.000000,0.974890,nan,nan
63.000000,0.031746,-96.226982,0.968254,0.000000,0.974480,nan,nan
64.000000,0.031250,-96.292183,0.968750,0.000000,0.974340,nan,nan
65.000000,0.030769,-96.381538,0.969231,0.000000,0.973860,nan,nan
66.000000,0.030303,-96.545456,0.969697,0.000000,0.973140,nan,nan
67.000000,0.029851,-96.619400,0.970149,0.000000,0.973020,nan,nan
68.000000,0.029412,-96.867645,0.970588,0.000000,0.971100,nan,nan
69.000000,0.028986,-96.947823,0.971014,0.000000,0.970950,nan,nan
70.000000,0.028571,-97.037148,0.971429,0.000000,0.970700,nan,nan
71.000000,0.028169,-97.076057,0.971831,0.000000,0.970560,nan,nan
72.000000,0.027778,-97.133331,0.972222,0.000000,0.969570,nan,nan
73.000000,0.027397,-97.197258,0.972603,0.000000,0.969480,nan,nan
74.000000,0.027027,-97.332436,0.972973,0.000000,0.969030,nan,nan
75.000000,0.026667,-97.456001,0.973333,0.000000,0.968490,nan,nan
76.000000,0.026316,-97.488159,0.973684,0.000000,0.968210,nan,nan
77.000000,0.025974,-97.559738,0.974026,0.000000,0.967970,nan,nan
78.000000,0.025641,-97.685898,0.974359,0.000000,0.967420,nan,nan
79.000000,0.025316,-97.713921,0.974684,0.000000,0.967290,nan,nan
80.000000,0.025000,-97.739998,0.975000,0.000000,0.967120,nan,nan
81.000000,0.024691,-97.822220,0.975309,0.000000,0.966120,nan,nan
82.000000,0.024390,-97.909752,0.975610,0.000000,0.965390,nan,nan
83.000000,0.024096,-97.951805,0.975904,0.000000,0.964930,nan,nan
