Episodes,Success,Mean Reward,Mean Collision,Mean Sharp Corner,Epsilon,Mean Value,Mean Loss
1.000000,0.000000,-104.600006,1.000000,0.000000,0.999180,0.000000,0.000000
2.000000,0.000000,-104.650002,1.000000,0.000000,0.998840,0.000000,0.000000
3.000000,0.000000,-105.233337,1.000000,0.000000,0.997200,0.000000,167.035950
4.000000,0.000000,-107.599998,1.000000,0.000000,0.996060,0.000000,173.596344
5.000000,0.000000,-107.059998,1.000000,0.000000,0.995680,0.000000,180.999557
6.000000,0.000000,-104.950005,1.000000,0.000000,0.994280,0.000000,194.103851
7.000000,0.000000,-103.985718,1.000000,0.000000,0.993620,0.000000,178.196487
8.000000,0.000000,-103.662506,1.000000,0.000000,0.993220,0.000000,170.408997
9.000000,0.000000,-106.677788,1.000000,0.000000,0.990810,0.057110,143.700363
10.000000,0.000000,-105.690018,1.000000,0.000000,0.990280,0.060305,169.697052
11.000000,0.000000,-105.354561,1.000000,0.000000,0.990120,0.060305,170.292923
12.000000,0.000000,-106.891685,1.000000,0.000000,0.988150,-0.027557,175.655350
13.000000,0.000000,-106.484627,1.000000,0.000000,0.987740,-0.027557,189.709030
14.000000,0.000000,-107.650017,1.000000,0.000000,0.986240,-0.116045,182.451279
15.000000,0.000000,-107.673347,1.000000,0.000000,0.985720,-0.116045,183.865509
16.000000,0.000000,-107.443764,1.000000,0.000000,0.984380,-0.055586,210.685593
17.000000,0.000000,-107.117661,1.000000,0.000000,0.983700,-0.028242,166.603516
18.000000,0.000000,-107.011124,1.000000,0.000000,0.983110,-0.028242,175.385651
19.000000,0.000000,-106.552643,1.000000,0.000000,0.982790,-0.028242,168.211090
20.000000,0.000000,-107.735008,1.000000,0.000000,0.980470,-0.386789,191.190811
21.000000,0.000000,-107.495247,1.000000,0.000000,0.980230,-0.386789,181.393311
22.000000,0.000000,-107.200005,1.000000,0.000000,0.979820,-0.480940,213.785538
23.000000,0.000000,-106.813049,1.000000,0.000000,0.979440,-0.480940,197.383392
24.000000,0.000000,-106.600006,1.000000,0.000000,0.978470,-0.700748,202.833939
25.000000,0.000000,-106.328011,1.000000,0.000000,0.978420,-0.700748,208.529968
26.000000,0.000000,-105.965385,1.000000,0.000000,0.977930,-0.700748,194.074799
27.000000,0.000000,-106.714813,1.000000,0.000000,0.976020,-1.131786,217.042389
28.000000,0.000000,-106.728577,1.000000,0.000000,0.975530,-1.131786,203.981979
29.000000,0.000000,-106.493103,1.000000,0.000000,0.975040,-1.327198,192.561111
30.000000,0.000000,-106.946671,1.000000,0.000000,0.973420,-1.449757,217.387451
31.000000,0.000000,-107.061295,1.000000,0.000000,0.972220,-1.599376,202.517319
32.000000,0.000000,-106.993752,1.000000,0.000000,0.971900,-1.599376,213.774643
33.000000,0.000000,-106.796974,1.000000,0.000000,0.970930,-1.796452,203.626022
34.000000,0.000000,-106.552940,1.000000,0.000000,0.969460,-1.980473,180.018768
35.000000,0.000000,-106.400002,1.000000,0.000000,0.969370,-1.980473,174.024765
36.000000,0.000000,-106.191666,1.000000,0.000000,0.968960,-1.980473,197.001266
37.000000,0.000000,-106.189186,1.000000,0.000000,0.968550,-1.980473,217.037491
38.000000,0.000000,-106.094742,1.000000,0.000000,0.967970,-2.037801,223.117188
39.000000,0.000000,-105.897438,1.000000,0.000000,0.967510,-2.061865,206.441879
40.000000,0.000000,-105.744995,1.000000,0.000000,0.967430,-2.061865,201.576813
41.000000,0.000000,-105.734138,1.000000,0.000000,0.967000,-2.130368,199.204330
42.000000,0.000000,-105.776184,1.000000,0.000000,0.966280,-2.153960,217.274048
43.000000,0.000000,-105.809296,1.000000,0.000000,0.965680,-2.240495,221.151108
44.000000,0.000000,-105.656815,1.000000,0.000000,0.965230,-2.262543,224.356583
45.000000,0.000000,-105.519997,1.000000,0.000000,0.964910,-2.262543,228.099899
46.000000,0.000000,-105.363037,1.000000,0.000000,0.964230,-2.284376,212.816818
47.000000,0.000000,-105.404243,1.000000,0.000000,0.963730,-2.284376,212.976532
48.000000,0.000000,-105.927071,1.000000,0.000000,0.961230,-2.495001,212.964951
49.000000,0.000000,-105.757133,1.000000,0.000000,0.960660,-2.495001,215.266434
50.000000,0.000000,-105.711990,1.000000,0.000000,0.960380,-2.495001,226.359573
51.000000,0.000000,-105.554901,1.000000,0.000000,0.960090,-2.495001,245.915619
52.000000,0.000000,-105.411537,1.000000,0.000000,0.959450,-2.536097,242.288086
53.000000,0.000000,-105.286789,1.000000,0.000000,0.958640,-2.594021,235.325531
54.000000,0.000000,-105.149994,1.000000,0.000000,0.958340,-2.594021,233.258804
55.000000,0.000000,-105.007263,1.000000,0.000000,0.957860,-2.610106,219.503799
56.000000,0.000000,-105.432129,1.000000,0.000000,0.955310,-2.802706,247.447754
57.000000,0.000000,-105.447350,1.000000,0.000000,0.954770,-2.849694,246.681564
58.000000,0.000000,-105.456879,1.000000,0.000000,0.954350,-2.900576,257.366577
59.000000,0.000000,-105.386421,1.000000,0.000000,0.954210,-2.917446,245.707855
60.000000,0.000000,-105.481651,1.000000,0.000000,0.953370,-3.110485,218.675858
61.000000,0.000000,-105.350800,1.000000,0.000000,0.952790,-3.148763,211.418243
