Episodes,Success,Mean Reward,Mean Collision,Mean Sharp Corner,Epsilon,Mean Value,Mean Loss
1.000000,0.000000,-123.200012,1.000000,0.000000,0.998370,0.000000,0.027395
2.000000,0.000000,-117.050003,1.000000,0.000000,0.997600,0.000000,80.393661
3.000000,0.000000,-112.966667,1.000000,0.000000,0.997150,0.000000,119.520775
4.000000,0.000000,-110.949997,1.000000,0.000000,0.996890,0.000000,133.482559
5.000000,0.000000,-109.240005,1.000000,0.000000,0.995240,0.000000,151.576920
6.000000,0.000000,-107.216675,1.000000,0.000000,0.994740,0.000000,164.022842
7.000000,0.000000,-106.128578,1.000000,0.000000,0.994460,0.000000,198.393539
8.000000,0.000000,-106.012505,1.000000,0.000000,0.994140,0.000000,229.743317
9.000000,0.000000,-108.166672,1.000000,0.000000,0.991460,0.165893,170.427353
10.000000,0.000000,-107.930008,1.000000,0.000000,0.990960,0.165893,184.618729
11.000000,0.000000,-106.927277,1.000000,0.000000,0.990380,0.165893,226.460678
12.000000,0.000000,-106.133339,1.000000,0.000000,0.989970,0.151203,225.836700
13.000000,0.000000,-105.553848,1.000000,0.000000,0.989590,0.151203,229.525513
14.000000,0.000000,-107.342857,1.000000,0.000000,0.987640,0.143143,206.577881
15.000000,0.000000,-108.340004,1.000000,0.000000,0.986270,0.143143,167.073898
16.000000,0.000000,-108.350006,1.000000,0.000000,0.985680,-0.135855,162.406219
17.000000,0.000000,-108.241180,1.000000,0.000000,0.984230,-0.150348,196.531815
18.000000,0.000000,-108.222229,1.000000,0.000000,0.983730,-0.150348,210.423813
19.000000,0.000000,-108.094742,1.000000,0.000000,0.983230,-0.150348,195.680313
20.000000,0.000000,-107.985001,1.000000,0.000000,0.982710,-0.144360,176.102829
21.000000,0.000000,-108.695229,1.000000,0.000000,0.981160,-0.182810,169.807297
22.000000,0.000000,-108.536354,1.000000,0.000000,0.980810,-0.472568,178.394318
23.000000,0.000000,-108.295647,1.000000,0.000000,0.980240,-0.472568,201.222183
24.000000,0.000000,-108.183327,1.000000,0.000000,0.979900,-0.472568,196.060715
25.000000,0.000000,-108.535995,1.000000,0.000000,0.977940,-0.556269,190.876266
26.000000,0.000000,-108.315384,1.000000,0.000000,0.977440,-0.519060,194.548325
27.000000,0.000000,-108.240738,1.000000,0.000000,0.976810,-0.567330,201.884094
28.000000,0.000000,-108.735718,1.000000,0.000000,0.975210,-0.593259,188.598694
29.000000,0.000000,-109.093109,1.000000,0.000000,0.972710,-0.617168,155.092163
30.000000,0.000000,-108.953339,1.000000,0.000000,0.972420,-0.628404,159.426437
31.000000,0.000000,-108.925812,1.000000,0.000000,0.971880,-0.628404,159.142029
32.000000,0.000000,-108.562508,1.000000,0.000000,0.971430,-0.879110,163.086166
33.000000,0.000000,-108.233337,1.000000,0.000000,0.971080,-0.996702,183.318787
34.000000,0.000000,-107.944122,1.000000,0.000000,0.970890,-0.996702,190.951828
35.000000,0.000000,-107.662865,1.000000,0.000000,0.970310,-1.009740,189.346786
36.000000,0.000000,-107.436119,1.000000,0.000000,0.970110,-1.009740,185.026093
37.000000,0.000000,-107.381081,1.000000,0.000000,0.969720,-1.009740,190.231567
38.000000,0.000000,-107.178947,1.000000,0.000000,0.968940,-1.013716,176.545288
39.000000,0.000000,-107.017952,1.000000,0.000000,0.967980,-0.989227,199.514740
40.000000,0.000000,-106.810013,1.000000,0.000000,0.966410,-0.755567,214.418289
41.000000,0.000000,-106.548790,1.000000,0.000000,0.965840,-0.754704,185.326691
42.000000,0.000000,-106.407158,1.000000,0.000000,0.965330,-0.859853,183.268600
43.000000,0.000000,-106.360474,1.000000,0.000000,0.964990,-0.858908,187.562805
44.000000,0.000000,-106.354561,1.000000,0.000000,0.964640,-0.915702,193.888077
45.000000,0.000000,-106.204460,1.000000,0.000000,0.964450,-0.915702,187.515457
46.000000,0.000000,-106.110886,1.000000,0.000000,0.964100,-0.893838,211.588226
47.000000,0.000000,-106.117035,1.000000,0.000000,0.963630,-0.928613,201.953949
48.000000,0.000000,-105.952095,1.000000,0.000000,0.962160,-0.967889,202.177994
49.000000,0.000000,-106.044914,1.000000,0.000000,0.961530,-1.019080,191.809464
50.000000,0.000000,-106.596016,1.000000,0.000000,0.957210,-1.185512,166.296860
51.000000,0.000000,-106.625511,1.000000,0.000000,0.956280,-1.188939,191.992111
52.000000,0.000000,-106.746170,1.000000,0.000000,0.953820,-1.448001,177.829498
53.000000,0.000000,-106.613228,1.000000,0.000000,0.953430,-1.456113,157.317383
54.000000,0.000000,-106.909279,1.000000,0.000000,0.951190,-1.600859,143.429489
55.000000,0.000000,-106.930931,1.000000,0.000000,0.950560,-1.684789,142.064514
56.000000,0.000000,-107.035728,1.000000,0.000000,0.949680,-1.601300,147.893875
57.000000,0.000000,-106.952644,1.000000,0.000000,0.949220,-1.928159,153.129181
58.000000,0.000000,-107.153465,1.000000,0.000000,0.947390,-2.017128,159.043793
59.000000,0.000000,-107.020348,1.000000,0.000000,0.947080,-2.084542,142.415558
60.000000,0.000000,-106.900009,1.000000,0.000000,0.946670,-2.216942,162.425644
61.000000,0.000000,-106.837715,1.000000,0.000000,0.946290,-2.273159,190.496841
62.000000,0.000000,-106.670975,1.000000,0.000000,0.945610,-2.305467,177.837875
63.000000,0.000000,-106.655571,1.000000,0.000000,0.945250,-2.305467,154.599213
64.000000,0.000000,-106.981262,1.000000,0.000000,0.943290,-2.368768,152.380478
65.000000,0.000000,-106.915398,1.000000,0.000000,0.943080,-2.454426,158.252930
66.000000,0.000000,-107.096985,1.000000,0.000000,0.941880,-2.509942,129.343018
67.000000,0.000000,-106.977623,1.000000,0.000000,0.941460,-2.572365,143.832657
68.000000,0.000000,-106.958839,1.000000,0.000000,0.941100,-2.635570,168.531235
69.000000,0.000000,-106.872482,1.000000,0.000000,0.940750,-2.636102,174.777145
70.000000,0.000000,-107.175735,1.000000,0.000000,0.937470,-3.137811,141.694122
71.000000,0.000000,-107.152130,1.000000,0.000000,0.937120,-3.137811,138.843018
72.000000,0.000000,-107.026405,1.000000,0.000000,0.936600,-3.207611,125.673157
73.000000,0.000000,-106.897278,1.000000,0.000000,0.935580,-3.211386,135.605515
74.000000,0.000000,-106.801369,1.000000,0.000000,0.935500,-3.211386,135.853912
75.000000,0.000000,-106.684013,1.000000,0.000000,0.934760,-3.236313,159.742920
