Episodes,Success,Mean Reward,Mean Collision,Mean Sharp Corner,Epsilon,Mean Value,Mean Loss
1.000000,0.000000,-106.899994,1.000000,0.000000,0.999320,0.000000,0.000000
2.000000,0.000000,-108.649994,1.000000,0.000000,0.998710,0.000000,0.000000
3.000000,0.000000,-112.566673,1.000000,0.000000,0.997120,0.000000,149.719101
4.000000,0.000000,-108.150002,1.000000,0.000000,0.995980,0.383256,138.940369
5.000000,0.000000,-108.199997,1.000000,0.000000,0.995410,0.383256,147.835968
6.000000,0.000000,-105.933327,1.000000,0.000000,0.994000,-0.100743,137.663040
7.000000,0.000000,-106.371422,1.000000,0.000000,0.993430,-0.100743,148.322281
8.000000,0.000000,-105.512497,1.000000,0.000000,0.993380,-0.100743,142.983978
9.000000,0.000000,-106.211105,1.000000,0.000000,0.991740,-0.036309,155.240158
10.000000,0.000000,-106.119995,1.000000,0.000000,0.991160,-0.036309,144.252472
11.000000,0.000000,-106.645454,1.000000,0.000000,0.990250,-0.047201,148.811676
12.000000,0.000000,-106.633331,1.000000,0.000000,0.989850,0.102080,140.135712
13.000000,0.000000,-106.438461,1.000000,0.000000,0.989210,0.102080,138.347687
14.000000,0.000000,-105.907143,1.000000,0.000000,0.988720,0.102080,151.499359
15.000000,0.000000,-106.386665,1.000000,0.000000,0.987630,0.102080,152.048538
16.000000,0.000000,-106.299995,1.000000,0.000000,0.987230,0.102080,154.441986
17.000000,0.000000,-107.705879,1.000000,0.000000,0.984400,0.046023,142.688995
18.000000,0.000000,-108.449997,1.000000,0.000000,0.982880,0.116136,137.792816
19.000000,0.000000,-108.184212,1.000000,0.000000,0.982470,0.116136,119.976639
20.000000,0.000000,-108.715004,1.000000,0.000000,0.981200,0.390404,147.344620
21.000000,0.000000,-108.742859,1.000000,0.000000,0.980480,0.523502,129.878525
22.000000,0.000000,-109.077278,1.000000,0.000000,0.978790,0.918279,132.171677
23.000000,0.000000,-108.926102,1.000000,0.000000,0.978450,0.704375,122.724937
24.000000,0.000000,-108.800011,1.000000,0.000000,0.978080,0.673907,111.334908
25.000000,0.000000,-108.500008,1.000000,0.000000,0.977100,0.673907,138.925781
26.000000,0.000000,-108.661545,1.000000,0.000000,0.975550,0.654214,144.774719
27.000000,0.000000,-108.274078,1.000000,0.000000,0.975130,0.654214,135.310608
28.000000,0.000000,-107.910721,1.000000,0.000000,0.974370,0.614724,135.801498
29.000000,0.000000,-107.686211,1.000000,0.000000,0.973880,0.614724,138.156876
30.000000,0.000000,-107.646675,1.000000,0.000000,0.973510,0.490383,145.415009
31.000000,0.000000,-107.529037,1.000000,0.000000,0.973130,0.490383,151.333206
32.000000,0.000000,-107.509377,1.000000,0.000000,0.972680,0.490383,162.160034
33.000000,0.000000,-107.790909,1.000000,0.000000,0.971300,0.044376,145.927795
34.000000,0.000000,-108.094124,1.000000,0.000000,0.969870,0.058767,144.015045
35.000000,0.000000,-107.785721,1.000000,0.000000,0.969180,0.039212,154.369919
36.000000,0.000000,-107.488899,1.000000,0.000000,0.968110,0.002534,148.799103
37.000000,0.000000,-107.227036,1.000000,0.000000,0.967650,-0.019126,142.105560
38.000000,0.000000,-107.150009,1.000000,0.000000,0.967240,-0.136436,134.700790
39.000000,0.000000,-106.997444,1.000000,0.000000,0.966430,-0.120920,140.525970
40.000000,0.000000,-106.897507,1.000000,0.000000,0.966190,-0.162350,135.448822
41.000000,0.000000,-106.736588,1.000000,0.000000,0.965800,-0.193434,129.249847
42.000000,0.000000,-106.716667,1.000000,0.000000,0.965400,-0.193434,137.927841
43.000000,0.000000,-106.865120,1.000000,0.000000,0.964280,-0.527431,172.607620
44.000000,0.000000,-106.804558,1.000000,0.000000,0.963920,-0.527431,180.137817
45.000000,0.000000,-106.840004,1.000000,0.000000,0.963350,-0.354624,158.320084
46.000000,0.000000,-106.795654,1.000000,0.000000,0.961850,-0.445987,187.287674
47.000000,0.000000,-106.634048,1.000000,0.000000,0.961320,-0.475684,185.711838
48.000000,0.000000,-106.431252,1.000000,0.000000,0.960650,-0.464115,167.006134
49.000000,0.020408,-102.216331,0.979592,0.000000,0.960580,-0.469846,161.886322
50.000000,0.020000,-102.138000,0.980000,0.000000,0.959960,-0.472731,148.153458
51.000000,0.019608,-102.543129,0.980392,0.000000,0.958100,-0.426040,169.413528
52.000000,0.019231,-102.855759,0.980769,0.000000,0.956500,-0.548311,156.377411
53.000000,0.018868,-103.216972,0.981132,0.000000,0.955040,-0.598160,119.783554
54.000000,0.018519,-103.346291,0.981481,0.000000,0.954080,-0.638236,138.194519
55.000000,0.018182,-103.716362,0.981818,0.000000,0.952280,-0.686975,154.086792
56.000000,0.017857,-103.648209,0.982143,0.000000,0.951850,-0.699146,141.914261
57.000000,0.017544,-103.689468,0.982456,0.000000,0.951220,-0.782143,147.554169
58.000000,0.017241,-104.212067,0.982759,0.000000,0.948950,-1.156261,134.087570
59.000000,0.016949,-104.506775,0.983051,0.000000,0.947510,-1.504093,139.529114
60.000000,0.016667,-104.496666,0.983333,0.000000,0.947150,-1.575103,135.030380
61.000000,0.016393,-104.477043,0.983607,0.000000,0.945560,-2.194345,150.318314
62.000000,0.016129,-104.406448,0.983871,0.000000,0.945180,-2.269848,134.629211
63.000000,0.015873,-104.303169,0.984127,0.000000,0.944790,-2.373869,141.922943
64.000000,0.031250,-101.023430,0.968750,0.000000,0.943600,-2.570921,132.654373
65.000000,0.030769,-101.006142,0.969231,0.000000,0.942810,-2.542273,132.891373
66.000000,0.030303,-100.983322,0.969697,0.000000,0.941440,-2.643054,108.019882
67.000000,0.029851,-100.941788,0.970149,0.000000,0.940990,-2.697208,131.738770
68.000000,0.029412,-100.999992,0.970588,0.000000,0.939320,-3.017614,130.760284
69.000000,0.028986,-101.072456,0.971014,0.000000,0.938900,-3.342029,108.358604
70.000000,0.028571,-101.281425,0.971429,0.000000,0.937440,-3.616858,122.706352
71.000000,0.028169,-101.239433,0.971831,0.000000,0.936970,-3.685298,110.581490
72.000000,0.027778,-101.329163,0.972222,0.000000,0.936420,-3.747821,113.067055
73.000000,0.027397,-101.645203,0.972603,0.000000,0.934720,-3.813289,120.402412
74.000000,0.027027,-101.917557,0.972973,0.000000,0.930480,-3.289868,93.425957
75.000000,0.026667,-102.123993,0.973333,0.000000,0.928560,-3.252097,108.924706
76.000000,0.026316,-102.061829,0.973684,0.000000,0.927760,-3.408911,114.065552
77.000000,0.025974,-102.119469,0.974026,0.000000,0.927360,-3.480556,106.720833
78.000000,0.025641,-102.357681,0.974359,0.000000,0.925290,-2.974615,111.319572
79.000000,0.025316,-102.511383,0.974684,0.000000,0.923770,-2.990453,109.202057
80.000000,0.025000,-102.572495,0.975000,0.000000,0.922770,-3.140083,86.749451
81.000000,0.024691,-102.629631,0.975309,0.000000,0.922170,-3.207612,101.537682
82.000000,0.024390,-102.953659,0.975610,0.000000,0.920170,-3.539370,91.070168
83.000000,0.024096,-102.915665,0.975904,0.000000,0.919670,-4.149613,104.670517
84.000000,0.023810,-102.823814,0.976190,0.000000,0.918800,-4.466182,96.339363
85.000000,0.023529,-103.238823,0.976471,0.000000,0.916100,-5.057990,101.314468
86.000000,0.023256,-103.412788,0.976744,0.000000,0.915040,-5.044143,100.287994
87.000000,0.022989,-103.439079,0.977012,0.000000,0.914560,-6.097131,98.366272
88.000000,0.022727,-103.367043,0.977273,0.000000,0.913580,-6.372890,117.714409
89.000000,0.022472,-103.286514,0.977528,0.000000,0.912750,-6.346745,87.161415
90.000000,0.022222,-103.214439,0.977778,0.000000,0.912100,-6.470368,97.111412
91.000000,0.021978,-103.262634,0.978022,0.000000,0.911510,-6.531385,101.109291
92.000000,0.021739,-103.283691,0.978261,0.000000,0.909300,-6.446958,107.245804
93.000000,0.021505,-103.473122,0.978495,0.000000,0.907880,-5.773757,96.918427
94.000000,0.021277,-103.597878,0.978723,0.000000,0.906550,-5.518118,83.778221
95.000000,0.021053,-103.750526,0.978947,0.000000,0.903980,-5.589602,86.109009
96.000000,0.020833,-103.987495,0.979167,0.000000,0.901680,-4.303152,78.988426
97.000000,0.020619,-103.940208,0.979381,0.000000,0.900450,-4.410369,96.738159
98.000000,0.020408,-103.873474,0.979592,0.000000,0.899530,-4.654704,90.140549
99.000000,0.020202,-103.806068,0.979798,0.000000,0.897930,-4.656655,94.760300
100.000000,0.020000,-103.913010,0.980000,0.000000,0.895660,-4.441802,84.974625
101.000000,0.020000,-103.886009,0.980000,0.000000,0.894700,-5.391647,80.724960
102.000000,0.020000,-103.770996,0.980000,0.000000,0.894440,-5.955461,75.532654
103.000000,0.020000,-103.632004,0.980000,0.000000,0.894010,-6.073036,65.241753
104.000000,0.020000,-103.901009,0.980000,0.000000,0.892380,-7.074647,67.714516
105.000000,0.020000,-104.014008,0.980000,0.000000,0.890420,-8.461558,76.255661
106.000000,0.020000,-104.079002,0.980000,0.000000,0.890080,-8.806885,67.935669
107.000000,0.020000,-103.937004,0.980000,0.000000,0.888420,-9.751195,74.890450
108.000000,0.020000,-103.993011,0.980000,0.000000,0.888060,-9.677335,70.989212
109.000000,0.020000,-103.894005,0.980000,0.000000,0.887620,-9.150289,81.235229
110.000000,0.020000,-103.959007,0.980000,0.000000,0.886910,-8.577075,88.297646
111.000000,0.020000,-103.898010,0.980000,0.000000,0.886500,-8.866178,83.468216
112.000000,0.020000,-103.982002,0.980000,0.000000,0.885380,-9.367394,83.765472
113.000000,0.020000,-103.939003,0.980000,0.000000,0.885360,-9.367394,84.012161
114.000000,0.020000,-103.931999,0.980000,0.000000,0.884980,-8.747219,83.937134
115.000000,0.020000,-103.792000,0.980000,0.000000,0.884500,-8.196303,75.211670
116.000000,0.020000,-103.696007,0.980000,0.000000,0.883140,-8.040240,85.448509
117.000000,0.020000,-103.530998,0.980000,0.000000,0.880220,-7.035281,75.735512
118.000000,0.020000,-103.300995,0.980000,0.000000,0.879430,-7.779563,92.027702
119.000000,0.020000,-103.495003,0.980000,0.000000,0.877780,-7.507680,66.556183
120.000000,0.020000,-103.397995,0.980000,0.000000,0.877130,-7.945234,71.135986
121.000000,0.020000,-103.414001,0.980000,0.000000,0.876390,-8.016611,69.610603
122.000000,0.020000,-103.271004,0.980000,0.000000,0.875430,-7.532159,74.109367
123.000000,0.020000,-103.321007,0.980000,0.000000,0.874720,-8.126441,72.614685
124.000000,0.020000,-103.364998,0.980000,0.000000,0.874010,-8.201166,65.765923
125.000000,0.020000,-103.448006,0.980000,0.000000,0.873410,-8.704874,72.798317
126.000000,0.020000,-103.312004,0.980000,0.000000,0.873080,-8.768921,74.783157
127.000000,0.020000,-103.391998,0.980000,0.000000,0.872440,-8.795629,81.715813
128.000000,0.020000,-103.364998,0.980000,0.000000,0.871620,-8.627111,69.450310
129.000000,0.020000,-103.403008,0.980000,0.000000,0.871300,-8.326755,76.618896
130.000000,0.020000,-103.387001,0.980000,0.000000,0.870860,-7.966187,78.238220
131.000000,0.020000,-103.546005,0.980000,0.000000,0.869340,-8.209044,72.133110
132.000000,0.020000,-103.459999,0.980000,0.000000,0.868840,-8.113524,76.815033
133.000000,0.020000,-103.314003,0.980000,0.000000,0.867800,-7.235420,70.302109
134.000000,0.020000,-103.135002,0.980000,0.000000,0.867340,-7.269507,72.259850
135.000000,0.020000,-103.199997,0.980000,0.000000,0.867060,-7.502997,68.489136
136.000000,0.020000,-103.220001,0.980000,0.000000,0.866850,-7.688625,83.158249
137.000000,0.020000,-103.219002,0.980000,0.000000,0.866440,-8.241572,91.479530
138.000000,0.020000,-103.152000,0.980000,0.000000,0.866140,-8.150971,93.975235
139.000000,0.020000,-103.199997,0.980000,0.000000,0.865660,-8.200177,83.545700
140.000000,0.020000,-103.374001,0.980000,0.000000,0.862720,-7.674901,80.621964
141.000000,0.020000,-103.529007,0.980000,0.000000,0.861690,-7.654036,68.786385
142.000000,0.020000,-103.574997,0.980000,0.000000,0.860940,-7.877992,74.667313
143.000000,0.020000,-103.429001,0.980000,0.000000,0.860520,-9.127885,79.009750
144.000000,0.020000,-103.592003,0.980000,0.000000,0.857770,-8.131932,83.818855
145.000000,0.020000,-103.498001,0.980000,0.000000,0.857370,-8.053717,77.620651
146.000000,0.020000,-103.440002,0.980000,0.000000,0.857030,-8.176823,69.355789
147.000000,0.020000,-103.490997,0.980000,0.000000,0.856380,-8.629380,67.632996
