Episodes,Success,Mean Reward,Mean Collision,Mean Sharp Corner,Epsilon,Mean Value,Mean Loss
1.000000,0.000000,-107.599991,1.000000,0.000000,0.999090,0.000000,0.000000
2.000000,0.000000,-106.499992,1.000000,0.000000,0.998730,0.000000,0.000000
3.000000,0.000000,-113.300011,1.000000,0.000000,0.996260,0.434562,109.802063
4.000000,0.000000,-111.375008,1.000000,0.000000,0.995920,0.434562,109.384865
5.000000,0.000000,-109.180008,1.000000,0.000000,0.995240,0.434562,167.020309
6.000000,0.000000,-107.600006,1.000000,0.000000,0.994730,0.434562,172.409576
7.000000,0.000000,-106.242859,1.000000,0.000000,0.994360,0.434562,185.897766
8.000000,0.000000,-105.687500,1.000000,0.000000,0.994180,0.434562,206.159790
9.000000,0.000000,-104.855560,1.000000,0.000000,0.993760,0.434562,234.466827
10.000000,0.000000,-105.750000,1.000000,0.000000,0.992860,0.434562,238.988983
11.000000,0.000000,-105.690910,1.000000,0.000000,0.992470,0.434562,223.215775
12.000000,0.000000,-105.716667,1.000000,0.000000,0.991960,0.434562,236.198242
13.000000,0.000000,-105.615387,1.000000,0.000000,0.990540,-0.517989,211.323486
14.000000,0.000000,-105.549995,1.000000,0.000000,0.990170,-0.606058,241.025299
15.000000,0.000000,-106.826660,1.000000,0.000000,0.988500,-0.201252,253.124908
16.000000,0.000000,-106.787491,1.000000,0.000000,0.987650,-0.201252,228.858978
17.000000,0.000000,-107.594109,1.000000,0.000000,0.986160,-0.141281,201.415634
18.000000,0.000000,-107.361107,1.000000,0.000000,0.985780,-0.265554,207.565933
19.000000,0.000000,-108.068413,1.000000,0.000000,0.984410,-0.682186,189.270462
20.000000,0.000000,-108.009987,1.000000,0.000000,0.982610,-0.836953,167.942322
21.000000,0.000000,-107.533318,1.000000,0.000000,0.979260,-0.489935,192.464890
22.000000,0.000000,-107.336349,1.000000,0.000000,0.978800,-0.497727,163.018478
23.000000,0.000000,-107.243462,1.000000,0.000000,0.978510,-0.590909,167.977859
24.000000,0.000000,-107.004150,1.000000,0.000000,0.978420,-0.590909,167.493805
25.000000,0.000000,-107.139984,1.000000,0.000000,0.977030,-0.599261,192.292130
26.000000,0.000000,-106.761520,1.000000,0.000000,0.976700,-0.597392,184.293488
27.000000,0.000000,-106.770355,1.000000,0.000000,0.976170,-0.783578,153.339737
28.000000,0.000000,-106.785698,1.000000,0.000000,0.975720,-0.783578,146.071274
29.000000,0.000000,-106.710335,1.000000,0.000000,0.975070,-0.976568,180.890091
30.000000,0.000000,-106.743317,1.000000,0.000000,0.974580,-0.938505,194.601089
31.000000,0.000000,-106.493538,1.000000,0.000000,0.974090,-0.979531,191.001251
32.000000,0.000000,-106.553108,1.000000,0.000000,0.973430,-0.979531,205.329605
33.000000,0.000000,-106.930290,1.000000,0.000000,0.971790,-0.935695,183.051468
34.000000,0.000000,-106.923515,1.000000,0.000000,0.971380,-0.935695,179.075302
35.000000,0.000000,-106.639984,1.000000,0.000000,0.970660,-0.956658,186.821030
36.000000,0.000000,-107.213875,1.000000,0.000000,0.968380,-1.014093,187.891739
37.000000,0.000000,-107.097282,1.000000,0.000000,0.967980,-1.014093,187.698532
38.000000,0.000000,-107.286827,1.000000,0.000000,0.966140,-1.336748,160.056839
39.000000,0.000000,-107.041016,1.000000,0.000000,0.965580,-1.316768,183.489151
40.000000,0.000000,-107.289993,1.000000,0.000000,0.964460,-1.384942,175.159149
41.000000,0.000000,-107.178047,1.000000,0.000000,0.964250,-1.365611,185.213821
42.000000,0.000000,-107.271423,1.000000,0.000000,0.963200,-1.318720,173.593079
43.000000,0.000000,-107.037209,1.000000,0.000000,0.962770,-1.318720,174.289566
44.000000,0.000000,-106.915916,1.000000,0.000000,0.962070,-1.286143,181.723053
45.000000,0.000000,-106.746666,1.000000,0.000000,0.961040,-1.229470,187.254395
46.000000,0.000000,-106.719566,1.000000,0.000000,0.960600,-1.229470,181.495331
47.000000,0.000000,-106.568092,1.000000,0.000000,0.960530,-1.230057,185.625443
48.000000,0.000000,-106.529175,1.000000,0.000000,0.960220,-1.232327,174.833206
49.000000,0.000000,-106.818382,1.000000,0.000000,0.958660,-1.250294,185.829834
50.000000,0.000000,-106.924011,1.000000,0.000000,0.956660,-1.248140,153.239944
