Episodes,Success,Mean Reward,Mean Collision,Mean Sharp Corner,Epsilon,Mean Value,Mean Loss
1.000000,0.000000,-101.500000,1.000000,0.000000,0.999890,0.000000,0.000000
2.000000,0.000000,-103.949997,1.000000,0.000000,0.999330,0.000000,0.000000
3.000000,0.000000,-103.033325,1.000000,0.000000,0.999180,0.000000,0.000000
4.000000,0.000000,-102.224991,1.000000,0.000000,0.999040,0.000000,0.000000
5.000000,0.000000,-102.059990,1.000000,0.000000,0.998940,0.000000,0.000000
6.000000,0.000000,-102.899994,1.000000,0.000000,0.998390,0.000000,0.000000
7.000000,0.142857,-73.985710,0.857143,0.000000,0.997660,0.000000,469.260406
8.000000,0.125000,-77.612495,0.875000,0.000000,0.997270,0.000000,445.804565
9.000000,0.111111,-80.577774,0.888889,0.000000,0.996350,0.000000,301.159607
10.000000,0.100000,-83.039993,0.900000,0.000000,0.995970,0.000000,268.163147
11.000000,0.090909,-84.718178,0.909091,0.000000,0.995790,0.000000,249.780426
12.000000,0.083333,-86.024994,0.916667,0.000000,0.995680,0.000000,249.509430
13.000000,0.076923,-87.507690,0.923077,0.000000,0.994800,0.000000,232.387329
14.000000,0.071429,-88.935715,0.928571,0.000000,0.994260,0.000000,186.863953
15.000000,0.066667,-89.639999,0.933333,0.000000,0.993730,0.000000,160.065033
16.000000,0.062500,-90.775002,0.937500,0.000000,0.993040,0.000000,138.394089
17.000000,0.058824,-91.447060,0.941176,0.000000,0.992900,0.000000,130.775452
18.000000,0.055556,-92.366669,0.944444,0.000000,0.992050,0.000000,148.197388
19.000000,0.052632,-92.889473,0.947368,0.000000,0.991920,0.000000,139.741730
20.000000,0.050000,-93.220001,0.950000,0.000000,0.991750,0.000000,138.905029
21.000000,0.047619,-93.928574,0.952381,0.000000,0.991180,0.000000,116.590904
22.000000,0.045455,-94.395454,0.954545,0.000000,0.990640,0.000000,115.701653
23.000000,0.043478,-94.599998,0.956522,0.000000,0.990370,-1.351896,112.445732
24.000000,0.041667,-94.862495,0.958333,0.000000,0.990220,-0.717307,115.390450
25.000000,0.040000,-95.175995,0.960000,0.000000,0.990010,-0.717307,118.855759
26.000000,0.038462,-95.565384,0.961538,0.000000,0.989340,-0.717307,130.617386
