Episodes,Success,Mean Reward,Mean Collision,Mean Sharp Corner,Epsilon,Mean Value,Mean Loss
1.000000,0.000000,-88.100006,1.000000,0.000000,0.999870,0.000000,0.000000
2.000000,0.000000,-88.650002,1.000000,0.000000,0.999710,0.000000,0.000000
3.000000,0.000000,-88.366669,1.000000,0.000000,0.999150,0.000000,0.000000
4.000000,0.000000,-86.625000,1.000000,0.000000,0.998420,0.000000,380.777466
5.000000,0.000000,-87.240005,1.000000,0.000000,0.998090,0.000000,384.246063
6.000000,0.000000,-88.400002,1.000000,0.000000,0.996740,0.000000,283.502380
7.000000,0.000000,-88.400009,1.000000,0.000000,0.996630,0.000000,265.225494
8.000000,0.000000,-88.400009,1.000000,0.000000,0.996430,0.000000,272.721771
9.000000,0.000000,-87.977783,1.000000,0.000000,0.995680,0.000000,271.978302
10.000000,0.000000,-87.910004,1.000000,0.000000,0.995440,0.000000,268.379425
11.000000,0.000000,-88.309090,1.000000,0.000000,0.994100,1.823616,310.345917
12.000000,0.000000,-88.508331,1.000000,0.000000,0.993970,1.823616,289.257263
13.000000,0.000000,-88.630768,1.000000,0.000000,0.993900,1.823616,293.917114
14.000000,0.000000,-88.714287,1.000000,0.000000,0.993710,1.823616,301.476135
15.000000,0.000000,-88.620003,1.000000,0.000000,0.993320,1.823616,322.858093
16.000000,0.000000,-88.868752,1.000000,0.000000,0.991860,0.178167,266.051971
17.000000,0.000000,-89.435295,0.941176,0.000000,0.991590,0.178167,253.692596
18.000000,0.000000,-89.377777,0.944444,0.000000,0.991090,0.178167,236.791580
19.000000,0.000000,-89.415794,0.947368,0.000000,0.990960,0.178167,254.922440
20.000000,0.000000,-89.139999,0.950000,0.000000,0.989740,0.428008,285.229523
21.000000,0.000000,-89.347618,0.952381,0.000000,0.989150,0.569197,261.388336
22.000000,0.000000,-88.863640,0.954545,0.000000,0.987520,0.569197,246.303329
23.000000,0.000000,-88.834793,0.913043,0.000000,0.986420,0.600189,249.843933
24.000000,0.000000,-88.800011,0.916667,0.000000,0.986230,0.600189,242.389725
25.000000,0.000000,-88.928009,0.920000,0.000000,0.985880,0.600189,239.917358
26.000000,0.000000,-88.900009,0.923077,0.000000,0.985700,0.600189,230.185226
27.000000,0.000000,-88.637047,0.925926,0.000000,0.984600,0.469621,222.045593
28.000000,0.000000,-88.600014,0.928571,0.000000,0.984390,0.566137,239.796402
29.000000,0.000000,-89.010353,0.896552,0.000000,0.983500,0.558617,228.952393
30.000000,0.000000,-89.073341,0.900000,0.000000,0.983380,0.558617,232.220215
31.000000,0.000000,-89.470970,0.870968,0.000000,0.983000,0.478898,221.574097
32.000000,0.000000,-89.503128,0.875000,0.000000,0.982830,0.478898,229.827240
33.000000,0.000000,-89.487885,0.878788,0.000000,0.982630,0.478898,251.254868
34.000000,0.000000,-89.520592,0.882353,0.000000,0.982480,0.478898,242.220459
35.000000,0.000000,-89.462860,0.885714,0.000000,0.982190,0.559389,252.188416
36.000000,0.000000,-89.430565,0.888889,0.000000,0.981970,0.559389,230.234741
37.000000,0.000000,-89.391899,0.891892,0.000000,0.981840,0.559389,228.837067
38.000000,0.000000,-89.350006,0.894737,0.026316,0.981160,0.559389,233.334869
39.000000,0.000000,-89.176933,0.897436,0.025641,0.979590,0.433769,234.685745
40.000000,0.000000,-89.062515,0.900000,0.025000,0.978960,0.433769,220.601349
41.000000,0.000000,-89.039040,0.902439,0.024390,0.978820,0.433769,221.185944
42.000000,0.000000,-89.009537,0.904762,0.023810,0.978680,0.401200,226.862106
43.000000,0.000000,-88.937225,0.906977,0.023256,0.978400,0.430855,227.734772
44.000000,0.000000,-88.797737,0.909091,0.022727,0.976780,0.400270,231.346664
45.000000,0.000000,-88.831123,0.911111,0.022222,0.976630,0.400270,223.296768
46.000000,0.000000,-88.856537,0.913043,0.021739,0.976570,0.400270,225.574173
47.000000,0.000000,-88.804276,0.914894,0.021277,0.976210,0.401666,245.469635
48.000000,0.000000,-88.787514,0.916667,0.020833,0.976080,0.401666,251.654251
49.000000,0.000000,-88.697975,0.918367,0.020408,0.975590,0.401666,252.682068
50.000000,0.000000,-88.738014,0.920000,0.020000,0.975520,0.470755,241.114380
51.000000,0.000000,-88.609825,0.921569,0.019608,0.974890,0.534236,189.095322
52.000000,0.000000,-88.592331,0.923077,0.019231,0.974700,0.534236,195.560852
53.000000,0.000000,-88.615112,0.924528,0.018868,0.974540,0.534236,205.875992
54.000000,0.000000,-88.601868,0.925926,0.018519,0.974390,0.534236,210.253479
55.000000,0.000000,-88.641830,0.927273,0.018182,0.974250,0.130153,218.765030
56.000000,0.000000,-88.669662,0.928571,0.017857,0.974110,0.142164,224.228546
57.000000,0.000000,-88.671944,0.929825,0.017544,0.973720,0.150623,226.951859
58.000000,0.000000,-88.625877,0.931035,0.017241,0.973010,0.024880,231.683655
59.000000,0.000000,-88.613571,0.932203,0.016949,0.972140,0.024880,222.351807
60.000000,0.000000,-88.596680,0.933333,0.016667,0.971990,0.024880,231.385239
61.000000,0.000000,-88.570503,0.934426,0.016393,0.971780,-0.473212,232.065140
62.000000,0.000000,-88.546791,0.935484,0.016129,0.971590,-0.473212,226.381592
63.000000,0.000000,-88.544456,0.936508,0.015873,0.971420,-0.473212,226.069534
64.000000,0.000000,-88.585953,0.937500,0.015625,0.971210,-0.473212,236.479004
65.000000,0.000000,-88.616943,0.938462,0.015385,0.971060,-0.473212,238.431015
66.000000,0.000000,-88.578804,0.939394,0.015152,0.970760,-0.370117,234.616150
67.000000,0.000000,-88.614944,0.940298,0.014925,0.970360,-0.352705,247.416626
68.000000,0.000000,-88.627960,0.941176,0.014706,0.970320,-0.352705,251.200928
69.000000,0.000000,-88.656540,0.942029,0.014493,0.970260,-0.352705,244.593491
70.000000,0.000000,-88.648590,0.942857,0.014286,0.970000,-0.323465,256.936584
71.000000,0.000000,-88.678886,0.943662,0.014085,0.969890,-0.323465,252.045074
72.000000,0.000000,-88.830574,0.930556,0.013889,0.969630,-0.323465,245.115479
73.000000,0.000000,-88.865768,0.931507,0.013699,0.969370,-0.704628,242.255646
74.000000,0.000000,-88.874344,0.932432,0.013514,0.968880,-0.580797,255.683563
75.000000,0.000000,-88.893349,0.933333,0.013333,0.968730,-0.912032,264.134399
76.000000,0.000000,-89.065804,0.921053,0.013158,0.968260,-0.948171,251.766891
77.000000,0.000000,-89.071442,0.922078,0.012987,0.967920,-0.948171,243.698776
78.000000,0.000000,-89.206421,0.910256,0.012821,0.967450,-0.969247,229.501801
79.000000,0.000000,-89.087357,0.911392,0.012658,0.965080,-0.637275,216.085999
80.000000,0.000000,-89.066261,0.912500,0.012500,0.964920,-0.637275,216.330109
